2025-11-21T15:00:24Z,auth-service,/verify,cache-service,/checkToken,3.8
2025-11-21T15:00:25Z,user-service,/getUser,auth-service,/verify,11.8
2025-11-21T15:00:29Z,user-service,/getUser,db-user,/queryUser,51.3
2025-11-21T15:00:30Z,post-service,/getUserPosts,user-service,/getUser,15.4
2025-11-21T15:00:30Z,user-service,/getUser,db-user,/queryUser,46.8
2025-11-21T15:00:30Z,post-service,/composePost,media-service,/upload,50.9
2025-11-21T15:00:31Z,user-service,/getUser,db-user,/queryUser,36.0
2025-11-21T15:00:33Z,media-service,/upload,storage-service,/putObject,106.7
2025-11-21T15:00:35Z,api-gateway,/home,post-service,/getUserPosts,26.6
2025-11-21T15:00:35Z,post-service,/composePost,media-service,/upload,40.1
2025-11-21T15:00:35Z,media-service,/upload,storage-service,/putObject,153.4
2025-11-21T15:00:36Z,user-service,/getUser,auth-service,/verify,6.5
2025-11-21T15:00:37Z,user-service,/getUser,db-user,/queryUser,29.0
2025-11-21T15:00:40Z,user-service,/getUser,db-user,/queryUser,22.3
2025-11-21T15:00:41Z,timeline-service,/getTimeline,post-service,/getUserPosts,36.9
2025-11-21T15:00:41Z,api-gateway,/home,user-service,/getUser,21.8
2025-11-21T15:00:42Z,api-gateway,/home,post-service,/getUserPosts,21.1
2025-11-21T15:00:42Z,api-gateway,/home,user-service,/getUser,25.1
2025-11-21T15:00:42Z,user-service,/getUser,db-user,/queryUser,20.5
2025-11-21T15:00:43Z,user-service,/getUser,db-user,/queryUser,44.9
2025-11-21T15:00:44Z,api-gateway,/home,post-service,/getUserPosts,22.6
2025-11-21T15:00:45Z,post-service,/getUserPosts,user-service,/getUser,17.0
2025-11-21T15:00:46Z,auth-service,/verify,cache-service,/checkToken,1.3
2025-11-21T15:00:46Z,api-gateway,/home,user-service,/getUser,25.0
2025-11-21T15:00:47Z,media-service,/upload,storage-service,/putObject,177.9
2025-11-21T15:00:51Z,user-service,/getUser,db-user,/queryUser,44.1
2025-11-21T15:00:53Z,auth-service,/verify,cache-service,/checkToken,2.1
2025-11-21T15:00:54Z,api-gateway,/home,user-service,/getUser,28.6
2025-11-21T15:00:56Z,timeline-service,/getTimeline,post-service,/getUserPosts,19.8
2025-11-21T15:01:00Z,media-service,/upload,storage-service,/putObject,193.6
2025-11-21T15:01:01Z,timeline-service,/getTimeline,post-service,/getUserPosts,29.4
2025-11-21T15:01:01Z,user-service,/getUser,db-user,/queryUser,55.2
2025-11-21T15:01:03Z,media-service,/getMedia,storage-service,/getObject,87.7
2025-11-21T15:01:03Z,media-service,/upload,storage-service,/putObject,90.9
2025-11-21T15:01:07Z,post-service,/composePost,media-service,/upload,95.5
2025-11-21T15:01:10Z,post-service,/composePost,media-service,/upload,87.7
2025-11-21T15:01:11Z,media-service,/getMedia,storage-service,/getObject,111.1
2025-11-21T15:01:12Z,timeline-service,/getTimeline,post-service,/getUserPosts,39.1
2025-11-21T15:01:13Z,api-gateway,/home,post-service,/getUserPosts,17.5
2025-11-21T15:01:17Z,media-service,/upload,storage-service,/putObject,110.0
2025-11-21T15:01:19Z,user-service,/getUser,auth-service,/verify,11.6
2025-11-21T15:01:19Z,media-service,/upload,storage-service,/putObject,96.8
2025-11-21T15:01:19Z,post-service,/composePost,media-service,/upload,94.2
2025-11-21T15:01:21Z,media-service,/getMedia,storage-service,/getObject,79.4
2025-11-21T15:01:23Z,post-service,/getUserPosts,user-service,/getUser,25.2
2025-11-21T15:01:24Z,post-service,/composePost,media-service,/upload,71.2
2025-11-21T15:01:25Z,api-gateway,/home,post-service,/getUserPosts,25.0
2025-11-21T15:01:25Z,timeline-service,/getTimeline,post-service,/getUserPosts,30.2
2025-11-21T15:01:26Z,media-service,/upload,storage-service,/putObject,175.2
2025-11-21T15:01:27Z,media-service,/getMedia,storage-service,/getObject,82.5
2025-11-21T15:01:29Z,api-gateway,/home,post-service,/getUserPosts,17.2
2025-11-21T15:01:31Z,timeline-service,/getTimeline,post-service,/getUserPosts,15.7
2025-11-21T15:01:31Z,api-gateway,/home,post-service,/getUserPosts,15.1
2025-11-21T15:01:33Z,media-service,/upload,storage-service,/putObject,105.7
2025-11-21T15:01:34Z,timeline-service,/getTimeline,post-service,/getUserPosts,38.7
2025-11-21T15:01:34Z,media-service,/upload,storage-service,/putObject,176.9
2025-11-21T15:01:35Z,auth-service,/verify,cache-service,/checkToken,3.9
2025-11-21T15:01:37Z,api-gateway,/home,user-service,/getUser,11.8
2025-11-21T15:01:40Z,media-service,/upload,storage-service,/putObject,146.2
2025-11-21T15:01:46Z,api-gateway,/home,post-service,/getUserPosts,25.8
2025-11-21T15:01:47Z,timeline-service,/getTimeline,post-service,/getUserPosts,23.4
2025-11-21T15:01:50Z,timeline-service,/getTimeline,post-service,/getUserPosts,37.1
2025-11-21T15:01:52Z,post-service,/getUserPosts,user-service,/getUser,30.0
2025-11-21T15:01:56Z,media-service,/upload,storage-service,/putObject,127.5
2025-11-21T15:01:56Z,post-service,/getUserPosts,user-service,/getUser,21.9
2025-11-21T15:01:56Z,timeline-service,/getTimeline,post-service,/getUserPosts,39.6
2025-11-21T15:01:58Z,media-service,/upload,storage-service,/putObject,133.1
2025-11-21T15:01:59Z,api-gateway,/home,user-service,/getUser,14.6
2025-11-21T15:01:59Z,post-service,/getUserPosts,user-service,/getUser,26.6
2025-11-21T15:02:00Z,media-service,/upload,storage-service,/putObject,119.2
2025-11-21T15:02:01Z,media-service,/upload,storage-service,/putObject,129.9
2025-11-21T15:02:02Z,auth-service,/verify,cache-service,/checkToken,3.5
2025-11-21T15:02:02Z,media-service,/getMedia,storage-service,/getObject,55.6
2025-11-21T15:02:04Z,auth-service,/verify,cache-service,/checkToken,1.9
2025-11-21T15:02:04Z,post-service,/getUserPosts,user-service,/getUser,23.0
2025-11-21T15:02:06Z,post-service,/composePost,media-service,/upload,92.9
2025-11-21T15:02:08Z,post-service,/composePost,media-service,/upload,77.4
2025-11-21T15:02:08Z,media-service,/getMedia,storage-service,/getObject,111.9
2025-11-21T15:02:10Z,api-gateway,/home,post-service,/getUserPosts,25.6
2025-11-21T15:02:11Z,user-service,/getUser,db-user,/queryUser,34.2
2025-11-21T15:02:15Z,media-service,/getMedia,storage-service,/getObject,65.4
2025-11-21T15:02:16Z,media-service,/upload,storage-service,/putObject,156.3
2025-11-21T15:02:17Z,timeline-service,/getTimeline,post-service,/getUserPosts,39.9
2025-11-21T15:02:17Z,post-service,/composePost,media-service,/upload,59.5
2025-11-21T15:02:21Z,api-gateway,/home,post-service,/getUserPosts,30.0
2025-11-21T15:02:21Z,user-service,/getUser,db-user,/queryUser,37.5
2025-11-21T15:02:23Z,timeline-service,/getTimeline,post-service,/getUserPosts,33.7
2025-11-21T15:02:23Z,api-gateway,/home,user-service,/getUser,16.1
2025-11-21T15:02:25Z,api-gateway,/home,post-service,/getUserPosts,19.0
2025-11-21T15:02:28Z,api-gateway,/home,user-service,/getUser,11.9
2025-11-21T15:02:28Z,api-gateway,/home,post-service,/getUserPosts,28.9
2025-11-21T15:02:29Z,post-service,/getUserPosts,user-service,/getUser,11.3
2025-11-21T15:02:30Z,api-gateway,/home,user-service,/getUser,12.2
2025-11-21T15:02:30Z,api-gateway,/home,user-service,/getUser,16.2
2025-11-21T15:02:33Z,media-service,/getMedia,storage-service,/getObject,99.2
2025-11-21T15:02:36Z,post-service,/getUserPosts,user-service,/getUser,34.3
2025-11-21T15:02:38Z,post-service,/getUserPosts,user-service,/getUser,39.2
2025-11-21T15:02:40Z,api-gateway,/home,user-service,/getUser,15.2
2025-11-21T15:02:41Z,post-service,/getUserPosts,user-service,/getUser,33.0
2025-11-21T15:02:47Z,api-gateway,/home,post-service,/getUserPosts,28.0
2025-11-21T15:02:48Z,user-service,/getUser,auth-service,/verify,14.3
2025-11-21T15:02:48Z,api-gateway,/home,post-service,/getUserPosts,19.5
2025-11-21T15:02:48Z,post-service,/getUserPosts,user-service,/getUser,23.1
2025-11-21T15:02:54Z,api-gateway,/home,post-service,/getUserPosts,17.3
2025-11-21T15:02:54Z,media-service,/getMedia,storage-service,/getObject,73.2
2025-11-21T15:02:57Z,user-service,/getUser,auth-service,/verify,7.5
2025-11-21T15:02:58Z,api-gateway,/home,post-service,/getUserPosts,19.1
2025-11-21T15:03:00Z,media-service,/getMedia,storage-service,/getObject,110.3
2025-11-21T15:03:01Z,api-gateway,/home,user-service,/getUser,29.2
2025-11-21T15:03:03Z,post-service,/getUserPosts,user-service,/getUser,33.1
2025-11-21T15:03:09Z,user-service,/getUser,auth-service,/verify,9.6
2025-11-21T15:03:14Z,post-service,/composePost,media-service,/upload,71.7
2025-11-21T15:03:17Z,media-service,/getMedia,storage-service,/getObject,114.4
2025-11-21T15:03:20Z,timeline-service,/getTimeline,post-service,/getUserPosts,17.0
2025-11-21T15:03:20Z,media-service,/upload,storage-service,/putObject,153.5
2025-11-21T15:03:21Z,user-service,/getUser,db-user,/queryUser,49.1
2025-11-21T15:03:25Z,media-service,/getMedia,storage-service,/getObject,50.5
2025-11-21T15:03:28Z,timeline-service,/getTimeline,post-service,/getUserPosts,39.9
2025-11-21T15:03:28Z,api-gateway,/home,post-service,/getUserPosts,16.9
2025-11-21T15:03:30Z,api-gateway,/home,post-service,/getUserPosts,25.8
2025-11-21T15:03:33Z,api-gateway,/home,user-service,/getUser,24.8
2025-11-21T15:03:38Z,api-gateway,/home,user-service,/getUser,27.9
2025-11-21T15:03:39Z,timeline-service,/getTimeline,post-service,/getUserPosts,28.1
2025-11-21T15:03:40Z,post-service,/composePost,media-service,/upload,66.3
2025-11-21T15:03:41Z,user-service,/getUser,auth-service,/verify,12.2
2025-11-21T15:03:42Z,timeline-service,/getTimeline,post-service,/getUserPosts,38.7
2025-11-21T15:03:43Z,user-service,/getUser,auth-service,/verify,11.1
2025-11-21T15:03:43Z,post-service,/getUserPosts,user-service,/getUser,23.7
2025-11-21T15:03:45Z,media-service,/getMedia,storage-service,/getObject,56.1
2025-11-21T15:03:53Z,user-service,/getUser,auth-service,/verify,9.1
2025-11-21T15:03:54Z,api-gateway,/home,user-service,/getUser,14.6
2025-11-21T15:03:56Z,user-service,/getUser,auth-service,/verify,10.9
2025-11-21T15:03:57Z,media-service,/getMedia,storage-service,/getObject,79.9
2025-11-21T15:03:57Z,auth-service,/verify,cache-service,/checkToken,4.9
2025-11-21T15:04:00Z,user-service,/getUser,auth-service,/verify,5.6
2025-11-21T15:04:00Z,user-service,/getUser,auth-service,/verify,7.5
2025-11-21T15:04:02Z,timeline-service,/getTimeline,post-service,/getUserPosts,37.4
2025-11-21T15:04:05Z,media-service,/upload,storage-service,/putObject,134.0
2025-11-21T15:04:06Z,post-service,/composePost,media-service,/upload,111.8
2025-11-21T15:04:07Z,post-service,/getUserPosts,user-service,/getUser,33.0
2025-11-21T15:04:08Z,api-gateway,/home,post-service,/getUserPosts,25.7
2025-11-21T15:04:10Z,media-service,/getMedia,storage-service,/getObject,113.9
2025-11-21T15:04:10Z,media-service,/getMedia,storage-service,/getObject,116.7
2025-11-21T15:04:10Z,post-service,/composePost,media-service,/upload,62.3
2025-11-21T15:04:11Z,user-service,/getUser,auth-service,/verify,5.9
2025-11-21T15:04:11Z,post-service,/composePost,media-service,/upload,78.2
2025-11-21T15:04:12Z,media-service,/upload,storage-service,/putObject,129.7
2025-11-21T15:04:12Z,api-gateway,/home,user-service,/getUser,27.1
2025-11-21T15:04:13Z,timeline-service,/getTimeline,post-service,/getUserPosts,35.1
2025-11-21T15:04:17Z,post-service,/getUserPosts,user-service,/getUser,22.7
2025-11-21T15:04:18Z,user-service,/getUser,auth-service,/verify,8.8
2025-11-21T15:04:20Z,timeline-service,/getTimeline,post-service,/getUserPosts,34.6
2025-11-21T15:04:21Z,auth-service,/verify,cache-service,/checkToken,4.4
2025-11-21T15:04:22Z,media-service,/getMedia,storage-service,/getObject,119.2
2025-11-21T15:04:24Z,media-service,/upload,storage-service,/putObject,144.3
2025-11-21T15:04:27Z,post-service,/getUserPosts,user-service,/getUser,38.0
2025-11-21T15:04:27Z,media-service,/upload,storage-service,/putObject,122.0
2025-11-21T15:04:27Z,api-gateway,/home,post-service,/getUserPosts,25.1
2025-11-21T15:04:28Z,api-gateway,/home,post-service,/getUserPosts,18.3
2025-11-21T15:04:31Z,api-gateway,/home,post-service,/getUserPosts,16.5
2025-11-21T15:04:32Z,timeline-service,/getTimeline,post-service,/getUserPosts,28.8
2025-11-21T15:04:38Z,user-service,/getUser,auth-service,/verify,5.5
2025-11-21T15:04:38Z,post-service,/composePost,media-service,/upload,83.1
2025-11-21T15:04:40Z,user-service,/getUser,auth-service,/verify,12.8
2025-11-21T15:04:41Z,post-service,/getUserPosts,user-service,/getUser,20.5
2025-11-21T15:04:43Z,post-service,/getUserPosts,user-service,/getUser,35.3
2025-11-21T15:04:45Z,post-service,/getUserPosts,user-service,/getUser,17.2
2025-11-21T15:04:45Z,user-service,/getUser,db-user,/queryUser,31.4
2025-11-21T15:04:48Z,media-service,/getMedia,storage-service,/getObject,60.9
2025-11-21T15:04:51Z,api-gateway,/home,user-service,/getUser,28.0
2025-11-21T15:04:52Z,auth-service,/verify,cache-service,/checkToken,2.5
2025-11-21T15:04:52Z,timeline-service,/getTimeline,post-service,/getUserPosts,29.2
2025-11-21T15:04:53Z,user-service,/getUser,db-user,/queryUser,22.8
2025-11-21T15:04:54Z,media-service,/upload,storage-service,/putObject,187.7
2025-11-21T15:04:54Z,timeline-service,/getTimeline,post-service,/getUserPosts,29.1
2025-11-21T15:04:56Z,media-service,/upload,storage-service,/putObject,97.1
2025-11-21T15:04:57Z,timeline-service,/getTimeline,post-service,/getUserPosts,28.4
2025-11-21T15:04:58Z,api-gateway,/home,user-service,/getUser,22.0
2025-11-21T15:04:59Z,media-service,/upload,storage-service,/putObject,177.0
2025-11-21T15:04:59Z,api-gateway,/home,post-service,/getUserPosts,17.5
2025-11-21T15:04:59Z,api-gateway,/home,post-service,/getUserPosts,28.0
2025-11-21T15:04:59Z,media-service,/getMedia,storage-service,/getObject,98.1
2025-11-21T15:05:00Z,user-service,/getUser,auth-service,/verify,5.1
2025-11-21T15:05:02Z,api-gateway,/home,post-service,/getUserPosts,25.0
2025-11-21T15:05:04Z,timeline-service,/getTimeline,post-service,/getUserPosts,21.2
2025-11-21T15:05:04Z,api-gateway,/home,post-service,/getUserPosts,20.5
2025-11-21T15:05:04Z,post-service,/getUserPosts,user-service,/getUser,32.6
2025-11-21T15:05:05Z,auth-service,/verify,cache-service,/checkToken,3.2
2025-11-21T15:05:06Z,api-gateway,/home,post-service,/getUserPosts,27.6
2025-11-21T15:05:07Z,post-service,/composePost,media-service,/upload,60.2
2025-11-21T15:05:09Z,media-service,/getMedia,storage-service,/getObject,96.3
2025-11-21T15:05:10Z,post-service,/getUserPosts,user-service,/getUser,11.1
2025-11-21T15:05:10Z,auth-service,/verify,cache-service,/checkToken,3.6
2025-11-21T15:05:12Z,timeline-service,/getTimeline,post-service,/getUserPosts,33.4
2025-11-21T15:05:13Z,post-service,/composePost,media-service,/upload,46.3
2025-11-21T15:05:14Z,auth-service,/verify,cache-service,/checkToken,4.5
2025-11-21T15:05:15Z,media-service,/getMedia,storage-service,/getObject,103.6
2025-11-21T15:05:17Z,api-gateway,/home,post-service,/getUserPosts,28.0
2025-11-21T15:05:17Z,post-service,/getUserPosts,user-service,/getUser,37.8
2025-11-21T15:05:21Z,api-gateway,/home,user-service,/getUser,29.4
